step,error,energy,q0,q1,q2,q3,q4,q5
266,0.336977,0.00462076,-0.0582959,-0.0140157,-0.0770832,0.0781845,0.0306466,-0.0680447
267,0.326271,0.0182051,-0.0632269,-0.0180133,-0.0809713,0.0783062,0.0342828,-0.0676484
268,0.342449,0.0139049,-0.0587837,-0.0207645,-0.0890188,0.0850354,0.0378817,-0.0716794
269,0.363163,0.00125897,-0.0561319,-0.0167168,-0.0879314,0.0892485,0.0377318,-0.073555
270,0.361315,0.0165738,-0.0524146,-0.0167312,-0.0849176,0.0876647,0.0319598,-0.0669978
271,0.340686,0.0282216,-0.0585971,-0.0158106,-0.0882088,0.0937195,0.0339809,-0.0722743
272,0.362591,0.0232352,-0.058494,-0.0129603,-0.0864904,0.0952568,0.031399,-0.0731428
273,0.357743,0.0134104,-0.049964,-0.0244939,-0.0951779,0.0989034,0.0234564,-0.077375
274,0.369371,0.0087256,-0.0416537,-0.0278068,-0.0933121,0.104181,0.0139049,-0.0705522
275,0.35141,0.0188361,-0.0421623,-0.0249928,-0.0963573,0.107213,0.0134697,-0.079186
276,0.363381,0.00755511,-0.0420638,-0.0237967,-0.0959359,0.115596,0.0170659,-0.0821393
277,0.376598,0.0033024,-0.0482322,-0.0262338,-0.0818298,0.11096,0.0123088,-0.0800383
278,0.359603,0.0192567,-0.0407297,-0.0255557,-0.0823084,0.110306,0.00905359,-0.0824715
279,0.350425,0.0153589,-0.043101,-0.0172183,-0.0784554,0.109172,0.00911496,-0.0819377
280,0.338999,0.0185972,-0.045342,-0.0241879,-0.0762702,0.10757,0.0070133,-0.0801293
281,0.340513,0.012168,-0.0420083,-0.0242913,-0.0846675,0.100939,0.0056165,-0.0924955
282,0.350018,0.0133057,-0.0480501,-0.0224428,-0.0816812,0.104289,-0.00243924,-0.0990297
283,0.357932,0.0173277,-0.0447635,-0.0214757,-0.0809315,0.103113,-0.00710225,-0.0975499
284,0.354936,0.015321,-0.0542253,-0.0178031,-0.0844507,0.0993887,-0.00410637,-0.0921982
285,0.352172,0.0134275,-0.057964,-0.0144876,-0.0768898,0.099256,0.000232128,-0.0929168
286,0.341746,0.00645587,-0.0508849,-0.0152631,-0.0726819,0.103505,-0.000196114,-0.0834463
287,0.325977,0.0378575,-0.0648923,-0.0126352,-0.0755533,0.102204,0.00558341,-0.081441
288,0.342309,0.0160642,-0.0617502,-0.0179563,-0.0797054,0.100774,0.00671489,-0.0837816
289,0.350683,0.0151059,-0.0652155,-0.0190782,-0.0818273,0.0997796,0.0015159,-0.0800601
290,0.347477,0.0280263,-0.0562348,-0.0275761,-0.0897613,0.105568,-0.00499035,-0.0824503
291,0.366581,0.0253412,-0.0589151,-0.0260817,-0.0914812,0.113957,-0.00595719,-0.0787292
292,0.375122,0.0242699,-0.0471319,-0.0195479,-0.0826834,0.11534,-0.0142898,-0.0675249
293,0.346518,0.0106569,-0.0425459,-0.0245393,-0.0785007,0.110418,-0.0113286,-0.0626445
294,0.329977,0.0120856,-0.0448931,-0.0237365,-0.0855089,0.0985916,-0.0168995,-0.0703161
295,0.339946,0.0323388,-0.0437539,-0.018158,-0.0813028,0.0875009,-0.0176601,-0.0729389
296,0.321315,0.0129849,-0.04558,-0.014326,-0.0747508,0.0850815,-0.0284446,-0.078606
297,0.326789,0.0154203,-0.0511838,-0.0192716,-0.0759865,0.0825476,-0.0220829,-0.076729
298,0.327801,0.0235494,-0.0504957,-0.013658,-0.0728695,0.0838436,-0.0287387,-0.0771159
299,0.326721,0.0209516,-0.0481529,-0.0102354,-0.068896,0.0868747,-0.0341296,-0.0762809
300,0.32457,0.00765193,-0.0556924,-0.00771217,-0.0714335,0.0886063,-0.0396226,-0.0726146
301,0.335682,0.0305155,-0.0479115,-0.00920424,-0.0679624,0.0838607,-0.0409203,-0.0730345
302,0.322894,0.0155507,-0.0443547,-0.00495585,-0.067469,0.0766929,-0.0458215,-0.0722715
303,0.311565,0.0324826,-0.0462734,-0.00122443,-0.0644884,0.0710414,-0.0416961,-0.0751288
304,0.299853,0.0129101,-0.0489727,0.00565782,-0.0684668,0.0725452,-0.035094,-0.0755484
305,0.306285,0.0180915,-0.0491476,0.00820549,-0.0596842,0.0756109,-0.0359278,-0.0804064
306,0.308982,0.015882,-0.0463119,0.00727805,-0.0575198,0.0713869,-0.0406316,-0.0747499
307,0.297878,0.0171832,-0.0422928,0.0164492,-0.0579969,0.0770659,-0.0415618,-0.069913
308,0.30528,0.0216812,-0.0421902,0.0133921,-0.0614183,0.0808923,-0.0449582,-0.0756258
309,0.318477,0.0143149,-0.0320366,0.0273473,-0.0647117,0.083552,-0.0391481,-0.0734647
310,0.32026,0.0285245,-0.0302356,0.0305426,-0.063738,0.0923359,-0.0338837,-0.0735725
311,0.324308,0.0245077,-0.0296714,0.0398762,-0.0609968,0.0914761,-0.0323452,-0.0721622
312,0.326528,0.0179353,-0.0211602,0.0436657,-0.0520196,0.0945717,-0.03408,-0.0722484
313,0.317746,0.0230121,-0.0230831,0.0418695,-0.0596115,0.09183,-0.0306478,-0.0722901
314,0.319332,0.0324006,-0.0167289,0.0434167,-0.0644169,0.0923474,-0.0220419,-0.0726219
315,0.311574,0.0128057,-0.00644507,0.049668,-0.0666985,0.0859123,-0.0203761,-0.0703888
316,0.299489,0.0245075,-0.00448613,0.0606913,-0.0702014,0.0931347,-0.0148982,-0.0696602
317,0.313072,0.00795727,-0.0104401,0.0621346,-0.0629696,0.0969768,-0.0116759,-0.0741426
318,0.31834,0.0250249,-0.0141097,0.066427,-0.0584861,0.0890608,-0.0104816,-0.0769711
319,0.315536,0.0213879,-0.0106455,0.0682737,-0.0556001,0.0887136,-0.0150048,-0.0803378
320,0.318575,0.0166664,-0.00901315,0.0671042,-0.0624525,0.0972473,-0.0141894,-0.0817904
321,0.331797,0.00890996,-0.0117156,0.0675519,-0.0595854,0.0870068,-0.0132085,-0.0798594
322,0.318928,0.0123107,-0.0105525,0.0672313,-0.0521683,0.093707,-0.0160572,-0.0829783
323,0.322695,0.0152923,-0.00863271,0.0647248,-0.05592,0.0897919,-0.0225916,-0.0798026
324,0.321464,0.0172932,-0.00526198,0.0517314,-0.0505682,0.0928338,-0.0213047,-0.0745885
325,0.296289,0.0247578,-0.0131637,0.047075,-0.0567417,0.0926862,-0.0213674,-0.0716934
326,0.302727,0.0126751,-0.0112579,0.0437308,-0.0591214,0.091573,-0.0171054,-0.071267
327,0.294056,0.00927383,-0.00691566,0.0367398,-0.0637509,0.101004,-0.0153985,-0.0724865
328,0.296295,0.00594676,-0.00976037,0.0433887,-0.0603869,0.0959205,-0.0104109,-0.0678054
329,0.287673,0.001835,-0.00313996,0.0505748,-0.0635745,0.086096,-0.0174516,-0.0763716
330,0.297209,0.00834628,-0.00675937,0.0561187,-0.0639536,0.0901052,-0.0181186,-0.07457
331,0.309625,0.0261387,-0.00226827,0.0536075,-0.0740216,0.0837109,-0.0190344,-0.0910787
332,0.323721,0.0151056,-0.0038681,0.05589,-0.0798888,0.081397,-0.0153155,-0.0962769
333,0.332636,0.0163517,-0.00325224,0.0631824,-0.077375,0.0776708,-0.00974786,-0.0940244
334,0.325253,0.0247439,-0.0072226,0.0661513,-0.077529,0.0699416,-0.00676443,-0.0937639
335,0.321373,0.0271603,-0.0113334,0.0662458,-0.0763146,0.0689853,-0.00463064,-0.0908372
336,0.318347,0.0246866,-0.0156106,0.0639387,-0.0733976,0.0664314,-0.00684785,-0.0880969
337,0.314323,0.0245345,-0.0124437,0.0664956,-0.0807853,0.0706982,-0.00607139,-0.0892077
338,0.325702,0.0224898,-0.0163098,0.0784442,-0.0779397,0.0770541,-0.00833369,-0.0886281
339,0.34671,0.010835,-0.00931321,0.0811408,-0.0803461,0.0755112,-0.0102236,-0.101596
340,0.358131,0.0114766,-0.00779679,0.0867416,-0.0847714,0.0719415,-0.00832976,-0.0954055
341,0.354987,0.0199846,-0.00792938,0.092666,-0.0858569,0.0752102,-0.00634968,-0.0950607
342,0.363073,0.00982004,-0.00889011,0.090559,-0.0893367,0.0715863,0.000884742,-0.0982681
343,0.359525,0.0154699,-0.0045267,0.0840213,-0.0941587,0.0706687,-0.00235194,-0.0965234
344,0.352251,0.0143433,0.000248273,0.0829961,-0.0947434,0.0737671,0.00104968,-0.0971612
345,0.349966,0.0297748,-0.000747308,0.0785247,-0.091927,0.0703409,-0.00149624,-0.096318
346,0.339354,0.0222603,0.00117444,0.0810621,-0.0855175,0.0754682,-0.000802437,-0.0945935
347,0.338618,0.0248518,0.00223131,0.0788878,-0.0873035,0.0806635,-0.00520375,-0.0927452
348,0.347035,0.00936837,0.00361639,0.0751488,-0.0818783,0.0848075,-0.00100587,-0.0936976
349,0.340154,0.02468,0.00485895,0.0793681,-0.0782781,0.0842909,-0.00662461,-0.0942978
350,0.347718,0.0168325,0.00793689,0.0806523,-0.075453,0.0889153,-0.00450443,-0.0982933
351,0.355755,0.0189795,0.0107451,0.0846925,-0.0795499,0.0892955,-0.000332395,-0.110895
352,0.37551,0.0130081,0.00819678,0.0890542,-0.0759937,0.0854956,0.0048598,-0.119507
353,0.383107,0.00627588,0.00999462,0.0848737,-0.0848961,0.076962,0.000623389,-0.118835
354,0.376185,0.0215578,0.012342,0.0846934,-0.0775529,0.0708341,0.00116438,-0.128881
355,0.375468,0.0162281,0.00727824,0.0929194,-0.0724618,0.0625676,-0.00377183,-0.131667
356,0.370666,0.0139557,0.0105673,0.0862318,-0.0745576,0.061396,-0.00178545,-0.131217
357,0.365755,0.04209,0.0216557,0.078615,-0.0785426,0.065859,-0.000978163,-0.123624
358,0.369275,0.0224902,0.0346362,0.0784961,-0.0803561,0.0667586,1.77307e-05,-0.131594
359,0.391859,0.0273429,0.0320332,0.0793998,-0.0838953,0.063672,0.00539412,-0.13195
360,0.396345,0.0196695,0.0357654,0.0815548,-0.0985264,0.0566996,0.00185322,-0.128168
361,0.402568,0.0273445,0.0386225,0.0800749,-0.0975185,0.0580967,-0.00583808,-0.133237
362,0.413388,0.0119854,0.039128,0.0815306,-0.0993368,0.0560821,0.00674221,-0.135853
363,0.418673,0.0213127,0.0303217,0.0853146,-0.101395,0.0568696,0.00566983,-0.130545
364,0.410116,0.0369028,0.0331755,0.088941,-0.102566,0.0582942,0.0151803,-0.121994
365,0.420152,0.00913219,0.0288834,0.0926203,-0.102041,0.0570473,0.0153361,-0.116298
366,0.412226,0.0170295,0.0277325,0.0932852,-0.098133,0.0617626,0.0106712,-0.111008
367,0.402592,0.0195162,0.0132162,0.0894047,-0.0973316,0.0600986,0.013034,-0.111413
368,0.384498,0.0394387,0.0221492,0.0910636,-0.10174,0.0617441,0.00569411,-0.105953
369,0.388344,0.0150596,0.0297533,0.101405,-0.112195,0.0585719,0.00678864,-0.104949
370,0.413662,0.0144182,0.0290648,0.112297,-0.106264,0.0643259,0.00280844,-0.107608
371,0.422368,0.0258694,0.0252167,0.112284,-0.104458,0.060816,-0.00282215,-0.102122
372,0.407719,0.0249086,0.0282622,0.111515,-0.102237,0.0723099,-0.00363864,-0.103945
373,0.421908,0.0105524,0.0349183,0.117075,-0.100859,0.0734596,-0.00532367,-0.110312
374,0.441948,0.0134575,0.0293276,0.122745,-0.0989322,0.0775012,-0.0113448,-0.115143
375,0.454994,0.0293498,0.0330802,0.129891,-0.0949945,0.075063,-0.00953705,-0.108907
376,0.451473,0.0185043,0.0449902,0.124841,-0.0933324,0.0714807,-0.00739551,-0.103955
377,0.445995,0.0174646,0.0381384,0.12815,-0.0987788,0.069225,-0.00108154,-0.113434
378,0.448807,0.02489,0.0345578,0.124471,-0.0983642,0.0720989,-0.00127286,-0.119352
379,0.450117,0.0258615,0.0371725,0.128885,-0.110889,0.0737409,0.00416482,-0.116624
380,0.471476,0.0185709,0.0339678,0.128161,-0.119112,0.0732766,-0.00421735,-0.111543
381,0.470278,0.0324104,0.0341788,0.119625,-0.126651,0.0633221,-0.0014112,-0.108219
382,0.453407,0.0177847,0.0295875,0.108324,-0.127345,0.066443,0.00246143,-0.0932789
383,0.42744,0.0136738,0.0277596,0.108169,-0.125493,0.0729659,0.0027479,-0.0995478
384,0.436683,0.0102097,0.0302453,0.10338,-0.119073,0.0696315,0.00292516,-0.10268
385,0.427936,0.0200313,0.0236515,0.105278,-0.120406,0.0701683,-0.000826732,-0.10902
386,0.429352,0.00716138,0.024044,0.102774,-0.126902,0.0663283,-0.0107187,-0.113475
387,0.444242,0.0167231,0.0231881,0.102017,-0.133388,0.0669774,-0.0111116,-0.11691
388,0.453592,0.00734314,0.0189901,0.0907203,-0.134727,0.0671342,-0.013568,-0.107629
389,0.432769,0.0261912,0.0205721,0.0931212,-0.130026,0.0661414,-0.00589693,-0.122752
390,0.438509,0.0227231,0.0154088,0.0938298,-0.13081,0.0745421,-0.013526,-0.117339
391,0.445455,0.019984,0.0159158,0.0835179,-0.137094,0.0672749,-0.0110021,-0.121411
392,0.436216,0.0246004,0.0190727,0.0812676,-0.136529,0.0621139,-0.00273077,-0.124987
393,0.4267,0.0237153,0.0168257,0.0855583,-0.130297,0.0559358,-0.00620909,-0.137925
394,0.432752,0.0261505,0.00841036,0.0862529,-0.137663,0.0617614,-0.0102976,-0.1367
395,0.441085,0.0148689,0.0117985,0.0835247,-0.143813,0.0581112,-0.00844256,-0.135386
396,0.441076,0.021322,0.0211468,0.0834114,-0.139854,0.0581967,-0.00894785,-0.13212
397,0.443677,0.00482924,0.0223721,0.0955234,-0.136825,0.0552367,-0.0109596,-0.127677
398,0.448594,0.0216604,0.0150787,0.100911,-0.13166,0.0510027,-0.0111677,-0.121779
399,0.431599,0.0083687,0.0231301,0.104713,-0.123056,0.0516253,-0.00819693,-0.12188
400,0.432601,0.00748708,0.0262333,0.102615,-0.121816,0.0470174,-0.00766474,-0.124199
401,0.429546,0.0160719,0.0234583,0.112294,-0.123121,0.052002,-0.00279664,-0.124152
402,0.437824,0.0332761,0.0259926,0.109235,-0.119241,0.0547691,-0.0130125,-0.125095
403,0.447345,0.0170677,0.0213573,0.109193,-0.112577,0.0571382,-0.0144924,-0.127885
404,0.442643,0.00549207,0.0176256,0.107029,-0.110528,0.0431685,-0.0132227,-0.133374
405,0.424948,0.0108972,0.0178503,0.108718,-0.118009,0.0417825,-0.0197138,-0.132072
406,0.438146,0.019625,0.0233349,0.107357,-0.127205,0.0437862,-0.0154989,-0.132048
407,0.44923,0.022948,0.0216237,0.102254,-0.12527,0.0449176,-0.0132614,-0.138042
408,0.44537,0.0247242,0.0327849,0.101987,-0.129875,0.046053,-0.00963016,-0.13742
409,0.45775,0.00771795,0.0366366,0.100854,-0.133029,0.0458505,-0.0137467,-0.139836
410,0.469952,0.0174767,0.0401953,0.106005,-0.13343,0.0443099,-0.00928188,-0.141465
411,0.474688,0.0128054,0.0405214,0.113214,-0.140248,0.0425893,-0.0201247,-0.153927
412,0.510624,0.00750574,0.0376748,0.107758,-0.132682,0.0331367,-0.0162028,-0.155996
413,0.48345,0.0153587,0.0375741,0.110529,-0.141545,0.0349445,-0.0123902,-0.162859
414,0.499841,0.0129155,0.0318566,0.113071,-0.130454,0.03437,-0.0188701,-0.155171
415,0.483793,0.0312751,0.0306823,0.115787,-0.134588,0.0379719,-0.0210488,-0.151032
416,0.491111,0.020763,0.0297694,0.118746,-0.134924,0.0435025,-0.0297158,-0.154964
417,0.511621,0.00830216,0.0234785,0.122332,-0.137316,0.0393008,-0.0304986,-0.14833
418,0.501255,0.0248993,0.0223419,0.129354,-0.138537,0.0457081,-0.0301918,-0.146002
419,0.512135,0.0164873,0.0216084,0.132052,-0.139261,0.0513807,-0.030657,-0.139121
420,0.514081,0.00278333,0.0269109,0.134608,-0.146327,0.0449292,-0.0263394,-0.138112
421,0.517226,0.0260653,0.0280345,0.127771,-0.144616,0.0427561,-0.026638,-0.139102
422,0.508918,0.0197981,0.0265431,0.128278,-0.149193,0.0514887,-0.0298739,-0.143167
423,0.528544,0.00862767,0.0255253,0.127863,-0.144201,0.0476542,-0.0330753,-0.146414
424,0.524733,0.0129791,0.0303187,0.142299,-0.141324,0.0532249,-0.0358059,-0.142639
425,0.545612,0.0064129,0.0372577,0.148232,-0.137835,0.0482912,-0.0345499,-0.135541
426,0.541707,0.0276007,0.0304866,0.151206,-0.135784,0.0533199,-0.0322832,-0.13773
427,0.54081,0.0154545,0.0243263,0.154712,-0.127864,0.0490261,-0.0266495,-0.138193
428,0.520772,0.0154807,0.0245075,0.151698,-0.129149,0.0445793,-0.0210213,-0.146629
429,0.517585,0.0260625,0.0271915,0.154913,-0.128949,0.0516793,-0.0311977,-0.147992
430,0.541923,0.0270306,0.0312615,0.156941,-0.124914,0.0520147,-0.0398191,-0.146861
431,0.551811,0.0180258,0.0307735,0.163632,-0.135218,0.0541796,-0.0373051,-0.148906
432,0.570015,0.0226924,0.0344525,0.160523,-0.135157,0.0499867,-0.036305,-0.144415
433,0.560839,0.0131638,0.0304908,0.16788,-0.135166,0.0397221,-0.0300061,-0.145638
434,0.548903,0.019005,0.0368159,0.168727,-0.134719,0.038774,-0.0362135,-0.156852
435,0.572101,0.0198234,0.0328518,0.164343,-0.147087,0.0464961,-0.0344301,-0.151802
436,0.57701,0.0344381,0.0319634,0.166519,-0.152471,0.0459543,-0.0319659,-0.149953
437,0.578826,0.0150578,0.0249257,0.163207,-0.148449,0.0464471,-0.043617,-0.150322
438,0.576968,0.0293839,0.0188553,0.161685,-0.153171,0.051808,-0.044738,-0.142602
439,0.572859,0.0148199,0.0210991,0.171086,-0.150843,0.0499858,-0.050767,-0.141446
440,0.585226,0.0144328,0.0149653,0.170368,-0.148577,0.0583195,-0.0564771,-0.133415
441,0.582122,0.0236844,0.0194944,0.177324,-0.143229,0.0602342,-0.0628259,-0.130343
442,0.593451,0.0178036,0.0180116,0.163547,-0.150932,0.0696633,-0.0647576,-0.138222
443,0.605133,0.0319853,0.0232272,0.164975,-0.150554,0.0590678,-0.0679229,-0.134404
444,0.600151,0.0224669,0.0154468,0.164254,-0.150448,0.0615624,-0.0656503,-0.128424
445,0.585787,0.0330019,0.0161545,0.165065,-0.150594,0.0609275,-0.0681485,-0.13041
446,0.5913,0.0141719,0.0185266,0.160272,-0.1523,0.0656692,-0.0641505,-0.134015
447,0.594933,0.0189444,0.0208608,0.156358,-0.156531,0.0681906,-0.0729611,-0.133817
448,0.608719,0.0113063,0.0187213,0.152271,-0.157058,0.0737664,-0.0696126,-0.127449
449,0.598879,0.00898432,0.0152878,0.156407,-0.156055,0.0798791,-0.0718656,-0.123179
450,0.602673,0.022745,0.00998908,0.140231,-0.164248,0.0772987,-0.0743605,-0.120491
451,0.586618,0.0210956,0.0122853,0.146616,-0.163182,0.0738695,-0.0759085,-0.115488
452,0.58735,0.028757,0.0107469,0.147999,-0.162525,0.0727709,-0.072312,-0.120547
453,0.586901,0.0056356,0.0074971,0.146654,-0.168008,0.068977,-0.0718912,-0.123436
454,0.586463,0.0218888,0.00582463,0.142164,-0.163252,0.0601074,-0.0703419,-0.118988
455,0.560678,0.0206172,0.00810425,0.142995,-0.16949,0.0512402,-0.0719564,-0.124718
456,0.568504,0.0284421,-0.000433346,0.144563,-0.163227,0.0558817,-0.0741217,-0.13126
457,0.569486,0.0185232,0.00299472,0.145167,-0.166715,0.0553551,-0.082195,-0.13138
458,0.583806,0.0143545,0.00396104,0.143575,-0.165483,0.0650491,-0.0787721,-0.136398
459,0.593238,0.0310861,0.00997716,0.145955,-0.17063,0.0618141,-0.0822521,-0.140447
460,0.611076,0.0182118,0.0060065,0.150892,-0.167657,0.0569254,-0.0784726,-0.139587
461,0.599542,0.0149056,0.0162775,0.157192,-0.165471,0.0568522,-0.0734458,-0.14089
462,0.610128,0.0253104,0.0237839,0.156974,-0.167362,0.0495642,-0.0785561,-0.141565
463,0.617806,0.0195078,0.0261752,0.155367,-0.168425,0.0590042,-0.0765824,-0.137404
464,0.622957,0.0161518,0.0213089,0.160914,-0.164875,0.0650134,-0.0840063,-0.143582
465,0.6397,0.0156582,0.0195035,0.156555,-0.163421,0.0698247,-0.0838769,-0.140917
466,0.634098,0.0235342,0.0168721,0.153939,-0.167054,0.0693329,-0.0771945,-0.135687
467,0.620079,0.0231979,0.00847292,0.152719,-0.170019,0.0703574,-0.0808681,-0.140854
468,0.623291,0.0210826,0.0124229,0.143966,-0.163908,0.070171,-0.0846175,-0.145581
469,0.620666,0.0275462,0.0145789,0.147552,-0.161412,0.0634358,-0.0824083,-0.146202
470,0.61559,0.0136175,0.0128713,0.145075,-0.155319,0.0644325,-0.0914558,-0.145753
471,0.614907,0.0316346,0.0105075,0.147549,-0.16218,0.0653482,-0.0974589,-0.15627
472,0.639314,0.0103498,0.00495021,0.148745,-0.155524,0.0668834,-0.101773,-0.152869
473,0.630745,0.0290135,-0.00890435,0.147198,-0.151148,0.0543588,-0.107794,-0.151013
474,0.620415,0.0299331,0.00165544,0.154644,-0.138419,0.0596507,-0.111534,-0.161997
475,0.6279,0.0187142,0.00158958,0.159267,-0.139433,0.0614033,-0.115171,-0.159995
476,0.636858,0.0269337,0.00923335,0.152919,-0.135564,0.0611863,-0.108439,-0.165389
477,0.632731,0.0166039,0.011425,0.153634,-0.130818,0.0639952,-0.11045,-0.1674
478,0.637722,0.0180462,0.0061246,0.154879,-0.128284,0.0634799,-0.10955,-0.171847
479,0.634165,0.0196095,0.00274162,0.157558,-0.127365,0.0747325,-0.112057,-0.169517
480,0.643971,0.0186897,-0.000749081,0.16167,-0.122704,0.0789012,-0.116024,-0.167812
481,0.64786,0.0207996,-0.000266415,0.161787,-0.118905,0.081025,-0.118387,-0.170903
482,0.651273,0.0230652,0.00101642,0.169405,-0.123024,0.0816254,-0.115821,-0.171165
483,0.662056,0.0212569,0.00595397,0.16647,-0.123269,0.0816223,-0.123483,-0.173199
484,0.673997,0.015172,0.0107639,0.159152,-0.123004,0.079459,-0.117419,-0.177064
485,0.666862,0.0132669,0.0108469,0.152666,-0.119723,0.0805988,-0.112787,-0.170267
486,0.646888,0.0146429,0.00959818,0.155067,-0.12593,0.0795394,-0.114188,-0.173662
487,0.657985,0.0157584,0.00981134,0.156548,-0.130988,0.0724987,-0.103958,-0.174043
488,0.647847,0.0167331,0.00709967,0.154811,-0.137481,0.0779691,-0.104435,-0.17479
489,0.656587,0.0186798,0.00542755,0.154721,-0.134365,0.083069,-0.104674,-0.168912
490,0.651168,0.0104202,0.00871071,0.159882,-0.139822,0.0787756,-0.109978,-0.167695
491,0.664863,0.0150024,0.0033923,0.15719,-0.14611,0.0853853,-0.115016,-0.164455
492,0.671549,0.0186207,0.00353845,0.158161,-0.146246,0.0916525,-0.117029,-0.160674
493,0.677301,0.0238947,-0.0042694,0.153794,-0.149128,0.0969904,-0.122422,-0.16834
494,0.694944,0.00696478,-0.0103342,0.154878,-0.153981,0.106486,-0.130872,-0.180587
495,0.737137,0.025823,-0.01644,0.155135,-0.149823,0.113145,-0.125193,-0.178856
496,0.738591,0.0178183,-0.0203212,0.154562,-0.144814,0.108256,-0.130005,-0.164408
497,0.722367,0.021001,-0.0189225,0.152965,-0.144551,0.112698,-0.122618,-0.166441
498,0.718195,0.0232318,-0.0167805,0.158933,-0.145727,0.11064,-0.113242,-0.171328
499,0.716651,0.0209201,-0.0159911,0.161914,-0.147767,0.111651,-0.11126,-0.173106
500,0.721689,0.0135662,-0.0160126,0.169473,-0.143256,0.114088,-0.108037,-0.166294
501,0.717161,0.0215689,-0.0251243,0.169559,-0.145042,0.116845,-0.105842,-0.164396
502,0.726809,0.019707,-0.0299237,0.171594,-0.141029,0.120636,-0.108336,-0.166405
503,0.737924,0.0238129,-0.0267536,0.169978,-0.152493,0.121922,-0.112981,-0.168859
504,0.752987,0.00817919,-0.0262454,0.173342,-0.149198,0.123738,-0.107031,-0.177054
505,0.75661,0.00499464,-0.0240778,0.160971,-0.152208,0.124796,-0.106171,-0.186255
506,0.754478,0.0145945,-0.0245579,0.157419,-0.154149,0.12278,-0.108903,-0.186221
507,0.754029,0.0113276,-0.0251447,0.154943,-0.149602,0.123398,-0.108307,-0.184533
508,0.745928,0.0129737,-0.0250381,0.157186,-0.141782,0.117811,-0.11228,-0.187239
509,0.741336,0.0209396,-0.0246736,0.159872,-0.138567,0.113982,-0.10078,-0.19018
510,0.728053,0.00557588,-0.0180015,0.152225,-0.133557,0.108576,-0.100579,-0.191687
511,0.704625,0.0279928,-0.0237876,0.154459,-0.143855,0.116115,-0.100138,-0.199377
512,0.737733,0.00759923,-0.0276557,0.152436,-0.145696,0.110204,-0.100261,-0.19391
513,0.730162,0.0224664,-0.0344303,0.163604,-0.148303,0.116817,-0.103827,-0.197394
514,0.764376,0.0134428,-0.0405119,0.163572,-0.142539,0.105611,-0.0964759,-0.190161
515,0.738871,0.0124855,-0.0383524,0.17097,-0.15335,0.108353,-0.09308,-0.200876
516,0.764981,0.00485384,-0.0550942,0.169417,-0.153739,0.108632,-0.0974791,-0.19781
517,0.782171,0.0207997,-0.0551554,0.167628,-0.14978,0.11048,-0.0951029,-0.205175
518,0.783321,0.00394227,-0.0546191,0.17925,-0.145487,0.109417,-0.0919308,-0.201287
519,0.781991,0.0224987,-0.058006,0.174806,-0.148044,0.111822,-0.09687,-0.198746
520,0.788295,0.0201473,-0.0627508,0.176076,-0.143834,0.102365,-0.10282,-0.190728
521,0.778573,0.0221925,-0.0682693,0.175271,-0.143245,0.0993566,-0.102985,-0.192334
522,0.781461,0.017902,-0.0668447,0.17295,-0.135906,0.0965998,-0.101075,-0.192558
523,0.765934,0.0106961,-0.0633022,0.170879,-0.135105,0.100323,-0.108724,-0.193022
524,0.771356,0.0285968,-0.0662976,0.172606,-0.13247,0.109947,-0.10268,-0.188714
525,0.772714,0.0194629,-0.0595112,0.174989,-0.137081,0.111604,-0.0982117,-0.190494
